Start	End	chromID	winID	Chromosome	Length(bp)	invCenters	NHCenters	NAHRCenters	allRepCounts	intraRepCounts	BhererRegsNum	SpenceRegsNum	BhererRegsMean	SpenceRegsMean	BhererRegsWeightMean	SpenceRegsWeightMean
92676389	93606760	chr10q	chr10q54	chr10	930372	0.0	0.0	0.0	12.0	0.0	260.0	232.0	2.577864968804757	0.7293428076724138	1.3808145776775615	0.16576304779795753
93606761	94537132	chr10q	chr10q55	chr10	930372	0.0	0.0	0.0	18.0	0.0	146.0	136.0	1.4994968033900462	0.08328748323529411	0.36981600231227846	0.05228635670505287
94537133	95467504	chr10q	chr10q56	chr10	930372	0.0	0.0	0.0	6.0	0.0	388.0	403.0	2.380615651509447	0.6932957241191067	1.520546515318672	0.26119573885086583
95467505	96397876	chr10q	chr10q57	chr10	930372	0.0	0.0	0.0	4.0	0.0	202.0	248.0	1.7175028701224802	0.24477242592741935	0.7186778958674893	0.09933879943986093
96397877	97328248	chr10q	chr10q58	chr10	930372	0.0	0.0	0.0	10.0	8.0	259.0	276.0	1.7939916731650714	0.39967997905797104	0.7571142964671774	0.14439124166683773
97328249	98258620	chr10q	chr10q59	chr10	930372	0.0	0.0	0.0	46.0	2.0	228.0	230.0	1.440643000702425	0.5192647633913043	0.602278768254363	0.1114108991392676
98258621	99188992	chr10q	chr10q60	chr10	930372	0.0	0.0	0.0	10.0	2.0	280.0	253.0	2.3153804176755375	0.3573456970355731	1.3541782398518722	0.1623444993906487
99188993	100119364	chr10q	chr10q61	chr10	930372	0.0	0.0	0.0	18.0	0.0	307.0	282.0	2.8499705736334446	0.5053844923049645	1.3809588851160077	0.19219775110198398
100119365	101049736	chr10q	chr10q62	chr10	930372	0.0	0.0	0.0	6.0	0.0	215.0	316.0	1.9309653832554419	0.1757814758227848	0.7052762093197626	0.0732693693633095
101049737	101980108	chr10q	chr10q63	chr10	930372	0.0	0.0	0.0	8.0	4.0	267.0	243.0	1.5046101896774111	0.5507042120987654	0.624437507404598	0.11988511748175702
101980109	102910480	chr10q	chr10q64	chr10	930372	0.0	0.0	0.0	4.0	0.0	284.0	318.0	2.6896882838224445	0.4717855808176101	1.5448150870385693	0.19416621187523458
102910481	103840852	chr10q	chr10q65	chr10	930372	0.0	0.0	0.0	2.0	0.0	153.0	176.0	0.8342719826161652	0.156439601875	0.36465447707387383	0.06800010703892123
103840853	104771224	chr10q	chr10q66	chr10	930372	0.0	0.0	0.0	12.0	0.0	133.0	162.0	0.537601866810708	0.14474743432098766	0.2398735901932422	0.04874259046494161
104771225	105701596	chr10q	chr10q67	chr10	930372	0.0	0.0	0.0	36.0	0.0	218.0	231.0	1.356675333001087	0.2034536628138528	0.572182216843273	0.07627969699882066
105701597	106631968	chr10q	chr10q68	chr10	930372	0.0	0.0	0.0	2.0	0.0	256.0	300.0	1.5277890791377848	0.1674340332	0.7308479865553598	0.09395353831475112
106631969	107562340	chr10q	chr10q69	chr10	930372	0.0	0.0	0.0	14.0	2.0	180.0	461.0	0.5599839582510473	0.07876859045553146	0.295451074855449	0.06553832975870758
107562341	108492712	chr10q	chr10q70	chr10	930372	0.0	0.0	0.0	0.0	0.0	299.0	277.0	2.0153453488140065	0.32356309732851984	1.08246892698128	0.14503434449104471
108492713	109423084	chr10q	chr10q71	chr10	930372	0.0	0.0	0.0	0.0	0.0	296.0	247.0	2.9951967886165085	0.6077085890283401	1.0609255764342382	0.15184691344618564
109423085	110353456	chr10q	chr10q72	chr10	930372	0.0	0.0	0.0	0.0	0.0	277.0	287.0	1.7509431718964334	0.40926587491289196	0.9231689761154248	0.1659418135219868
110353457	111283828	chr10q	chr10q73	chr10	930372	0.0	0.0	0.0	2.0	0.0	158.0	311.0	0.9721385450907687	0.16202276099678456	0.3527015201636633	0.06732170062753905
111283829	112214200	chr10q	chr10q74	chr10	930372	0.0	0.0	0.0	8.0	0.0	210.0	281.0	1.1453018027403856	0.14535002167259786	0.6025782032815761	0.08779753179422978
112214201	113144572	chr10q	chr10q75	chr10	930372	0.0	0.0	0.0	4.0	4.0	332.0	302.0	2.3657199804216686	0.4877193271192053	1.2890754473393737	0.18338671768967335
113144573	114074944	chr10q	chr10q76	chr10	930372	0.0	0.0	0.0	0.0	0.0	246.0	312.0	1.9399843187248866	0.2138466255448718	0.8765738403203953	0.12195082979576401
114074945	115005316	chr10q	chr10q77	chr10	930372	0.0	0.0	0.0	0.0	0.0	335.0	289.0	2.668241634630905	0.47417347093425605	2.311141348161548	0.23067223212719837
115005317	115935688	chr10q	chr10q78	chr10	930372	0.0	0.0	0.0	2.0	0.0	407.0	406.0	2.4052397520666737	0.45898466980295566	1.1985503693993764	0.19975330415885664
115935689	116866060	chr10q	chr10q79	chr10	930372	0.0	0.0	0.0	0.0	0.0	274.0	321.0	2.04152642773863	0.3441629643613707	1.4399097590443168	0.16385837263241151
116866061	117796432	chr10q	chr10q80	chr10	930372	0.0	0.0	0.0	0.0	0.0	148.0	280.0	1.0321861583442307	0.09843064864285714	0.33289961203114954	0.058227830765659655
117796433	118726804	chr10q	chr10q81	chr10	930372	0.0	0.0	0.0	2.0	0.0	365.0	346.0	3.6124254938348583	0.5446078233526012	1.886323607335429	0.207760770501978
118726805	119657176	chr10q	chr10q82	chr10	930372	0.0	0.0	0.0	4.0	0.0	467.0	373.0	7.141019134472639	0.8709412638069705	3.5954904879940073	0.38844406933496173
119657177	120587548	chr10q	chr10q83	chr10	930372	0.0	0.0	0.0	2.0	0.0	320.0	223.0	1.9527888237027669	0.4660972568161435	0.9742120007587389	0.1458997632546535
120587549	121517920	chr10q	chr10q84	chr10	930372	0.0	0.0	0.0	16.0	0.0	384.0	315.0	2.166323287498701	0.6657170891428571	1.6636778443549225	0.22664423057789204
121517921	122448292	chr10q	chr10q85	chr10	930372	0.0	0.0	0.0	0.0	0.0	366.0	304.0	5.51962026229508	0.6210601888157895	1.8984242558713749	0.21850265370372401
122448293	123378664	chr10q	chr10q86	chr10	930372	0.0	0.0	0.0	0.0	0.0	454.0	354.0	2.707376934914527	0.5897620322316384	1.7832320776368256	0.24979039403319953
123378665	124309036	chr10q	chr10q87	chr10	930372	0.0	0.0	0.0	2.0	0.0	454.0	362.0	3.330178057908186	0.46284234624309395	2.1114540737864593	0.2580237086994135
124309037	125239408	chr10q	chr10q88	chr10	930372	0.0	0.0	0.0	4.0	4.0	345.0	339.0	1.8693678008695283	0.25852796761061947	1.1822052855353997	0.14412594777070825
125239409	126169780	chr10q	chr10q89	chr10	930372	0.0	0.0	0.0	0.0	0.0	449.0	453.0	3.900994095922985	0.7546911907284768	2.7968555751015955	0.38557461752380595
126169781	127100152	chr10q	chr10q90	chr10	930372	0.0	0.0	0.0	30.0	2.0	401.0	302.0	3.0886720372317167	0.4631044092715232	1.611809122018735	0.19388432405611672
127100153	128030524	chr10q	chr10q91	chr10	930372	0.0	0.0	0.0	28.0	4.0	422.0	501.0	2.8791579382934893	0.4775970444510978	1.8667161272241821	0.17979008109265798
128030525	128960896	chr10q	chr10q92	chr10	930372	0.0	0.0	0.0	0.0	0.0	397.0	452.0	3.585011419343513	0.7976397347123894	2.266245157377442	0.3184475946935611
128960897	129891268	chr10q	chr10q93	chr10	930372	0.0	0.0	0.0	0.0	0.0	555.0	530.0	3.8903405775780433	1.0564804243396226	2.3477158025194793	0.36874462684123926
129891269	130821640	chr10q	chr10q94	chr10	930372	0.0	0.0	0.0	2.0	0.0	449.0	440.0	4.546420006346579	0.95459699	3.7039837625920886	0.4335208710942526
130821641	131752012	chr10q	chr10q95	chr10	930372	0.0	0.0	0.0	0.0	0.0	363.0	662.0	4.48762237451899	0.8950956833836858	4.152430042122464	0.42174526817450475
131752013	132682384	chr10q	chr10q96	chr10	930372	1.0	1.0	0.0	22.0	0.0	341.0	460.0	2.9168165068917182	0.6645019469347826	1.8692116759183226	0.26261661646974316
132682385	133612756	chr10q	chr10q97	chr10	930372	0.0	0.0	0.0	2.0	0.0	409.0	776.0	3.6752202585550084	0.8540299257731959	2.5090468513022204	0.363351792720076
133612757	134543128	chr10q	chr10q98	chr10	930372	0.0	0.0	0.0	10.0	8.0	219.0	504.0	2.388077069636516	0.5534308454166667	1.7782073591980052	0.2679130445356673
134543129	135473500	chr10q	chr10q99	chr10	930372	0.0	0.0	0.0	44.0	16.0	220.0	561.0	3.603441610002143	0.7723797993048128	1.682651636292813	0.3140371143963482
241489	753023	chr11p	chr11p0	chr11	511535	1.0	0.0	1.0	4.0	4.0	109.0	317.0	2.652928964678909	0.8163498170347003	1.712494036622437	0.39817073363402883
753024	1264558	chr11p	chr11p1	chr11	511535	0.0	0.0	0.0	0.0	0.0	79.0	403.0	3.7030505018986974	0.5122134151364764	1.2524097720515197	0.2424255401131226
1264559	1776093	chr11p	chr11p2	chr11	511535	0.0	0.0	0.0	28.0	18.0	105.0	299.0	2.033290808095239	0.48240985284280935	1.1331936970999246	0.2598729896495109
1776094	2287628	chr11p	chr11p3	chr11	511535	0.0	0.0	0.0	4.0	0.0	155.0	275.0	2.7744819980644655	1.0238743705454545	2.890524960696043	0.42289097010759025
2287629	2799163	chr11p	chr11p4	chr11	511535	0.0	0.0	0.0	2.0	0.0	206.0	219.0	5.320143643204132	0.8999819853881279	3.8009194105116615	0.45260982306592956
2799164	3310698	chr11p	chr11p5	chr11	511535	0.0	0.0	0.0	4.0	2.0	163.0	218.0	2.8607227420247425	1.1321771917431194	3.005745519453038	0.4634559450745411
3310699	3822233	chr11p	chr11p6	chr11	511535	0.0	0.0	0.0	314.0	42.0	108.0	368.0	2.168425834259027	0.7596437633152174	1.997237011927915	0.3894463317494957
3822234	4333768	chr11p	chr11p7	chr11	511535	0.0	0.0	0.0	58.0	8.0	83.0	278.0	1.9269193108434872	0.2971733283093525	0.710410632078442	0.1776507335500213
4333769	4845303	chr11p	chr11p8	chr11	511535	0.0	0.0	0.0	22.0	6.0	186.0	299.0	4.274858483333535	0.5684644483277592	1.8915467251097602	0.25516794176989516
4845304	5356838	chr11p	chr11p9	chr11	511535	0.0	0.0	0.0	8.0	8.0	186.0	234.0	2.792454056989262	0.8463966405982906	1.6769795912415661	0.2981989813587386
5356839	5868373	chr11p	chr11p10	chr11	511535	0.0	0.0	0.0	92.0	4.0	311.0	510.0	2.714255113826504	0.7488751004509804	1.5945585001376454	0.3227578886599561
5868374	6379908	chr11p	chr11p11	chr11	511535	0.0	0.0	0.0	2.0	0.0	243.0	303.0	3.9255334327577063	0.6440000687788779	2.2420356202200207	0.3633120217928408
6379909	6891443	chr11p	chr11p12	chr11	511535	0.0	0.0	0.0	4.0	4.0	227.0	225.0	2.629708424955647	0.4372271316	1.8112187820589571	0.2362000090676846
6891444	7402978	chr11p	chr11p13	chr11	511535	0.0	0.0	0.0	0.0	0.0	237.0	182.0	2.86163177658238	0.6260604585164835	1.6125267448823926	0.20439945677066101
7402979	7914513	chr11p	chr11p14	chr11	511535	0.0	0.0	0.0	0.0	0.0	316.0	275.0	5.416564303007186	1.0624688408	2.7253089327663202	0.44964640688017143
7914514	8426048	chr11p	chr11p15	chr11	511535	0.0	0.0	0.0	0.0	0.0	311.0	304.0	4.110641868199728	1.033381952631579	2.9843767848963303	0.4204741345497701
8426049	8937583	chr11p	chr11p16	chr11	511535	0.0	0.0	0.0	0.0	0.0	82.0	247.0	1.1582390341462372	0.07430218097165991	0.33888981478532126	0.0540075350818737
8937584	9449118	chr11p	chr11p17	chr11	511535	0.0	0.0	0.0	6.0	2.0	115.0	229.0	1.5011427005646627	0.17413780305676857	0.70754605797637	0.09687175848693003
9449119	9960653	chr11p	chr11p18	chr11	511535	0.0	0.0	0.0	6.0	0.0	143.0	142.0	1.0422486138464317	0.25692954507042254	0.6342150739419591	0.11777605520390928
9960654	10472188	chr11p	chr11p19	chr11	511535	0.0	0.0	0.0	2.0	0.0	133.0	155.0	2.175359398721666	0.3948982580645161	1.0014832703178522	0.14838500572536314
10472189	10983723	chr11p	chr11p20	chr11	511535	0.0	0.0	0.0	4.0	0.0	229.0	211.0	3.39339248886488	0.8750662199052133	1.887442028368608	0.2529766659237288
10983724	11495258	chr11p	chr11p21	chr11	511535	0.0	0.0	0.0	0.0	0.0	430.0	443.0	5.232133250582691	0.718487549435666	2.8342450203067977	0.40911483208057864
11495259	12006793	chr11p	chr11p22	chr11	511535	0.0	0.0	0.0	0.0	0.0	264.0	184.0	2.9121478729165418	0.3584510570652174	1.5307844496614318	0.20124457929415981
12006794	12518328	chr11p	chr11p23	chr11	511535	0.0	0.0	0.0	0.0	0.0	385.0	306.0	6.45865937142857	0.8167666156862745	3.7772427124918613	0.5375588589280033
12518329	13029863	chr11p	chr11p24	chr11	511535	0.0	0.0	0.0	0.0	0.0	220.0	202.0	4.0262286565230445	0.9134288495049505	2.0091470144168593	0.259825350700385
13029864	13541398	chr11p	chr11p25	chr11	511535	0.0	0.0	0.0	4.0	0.0	190.0	252.0	1.8162049069743347	0.36389438888888886	0.9455776848124446	0.1427939350225823
13541399	14052933	chr11p	chr11p26	chr11	511535	0.0	0.0	0.0	30.0	0.0	155.0	193.0	3.3745071726128804	0.3965608195854922	1.000106096540002	0.12524811587460905
14052934	14564468	chr11p	chr11p27	chr11	511535	0.0	0.0	0.0	2.0	0.0	121.0	112.0	1.405112601488291	0.23024136982142857	0.3841467136353415	0.08733868987767658
14564469	15076003	chr11p	chr11p28	chr11	511535	0.0	0.0	0.0	6.0	0.0	63.0	58.0	0.5000630298414077	0.050340390862068964	0.27933330296234266	0.03247797822673895
15076004	15587538	chr11p	chr11p29	chr11	511535	0.0	0.0	0.0	0.0	0.0	177.0	200.0	3.037588018078506	0.4251386887	1.402182801396473	0.18348861105228237
15587539	16099073	chr11p	chr11p30	chr11	511535	0.0	0.0	0.0	0.0	0.0	168.0	166.0	1.757098924732045	0.4615930328313253	1.3791806353106926	0.16409219747084616
16099074	16610608	chr11p	chr11p31	chr11	511535	0.0	0.0	0.0	4.0	0.0	84.0	122.0	1.8357734645233863	0.1432061674590164	0.5108256836944874	0.0659654168315595
16610609	17122143	chr11p	chr11p32	chr11	511535	0.0	0.0	0.0	42.0	10.0	143.0	158.0	3.189314865279484	0.4491664713291139	0.9060545049973994	0.1493608419639638
17122144	17633678	chr11p	chr11p33	chr11	511535	0.0	0.0	0.0	6.0	0.0	235.0	221.0	2.5828436455329262	0.5290507089140272	1.8400821350737673	0.2244795609169128
17633679	18145213	chr11p	chr11p34	chr11	511535	0.0	0.0	0.0	0.0	0.0	172.0	174.0	2.0247129700872133	0.22147809833333335	1.3086542831022976	0.1347070893637481
18145214	18656748	chr11p	chr11p35	chr11	511535	0.0	0.0	0.0	56.0	12.0	149.0	175.0	2.0876402264077645	0.37796103417142857	1.0988491985547233	0.1513949071732618
18656749	19168283	chr11p	chr11p36	chr11	511535	0.0	0.0	0.0	2.0	0.0	185.0	245.0	2.5554996285936933	0.7349745350204082	1.7483906323785092	0.2622473651350162
19168284	19679818	chr11p	chr11p37	chr11	511535	0.0	0.0	0.0	0.0	0.0	236.0	235.0	3.5405031917367413	1.150980395744681	2.2719466672327875	0.3426552155171606
19679819	20191353	chr11p	chr11p38	chr11	511535	0.0	0.0	0.0	0.0	0.0	393.0	223.0	7.9500164145038035	1.325335767264574	5.190455837700914	0.6051393379027659
20191354	20702888	chr11p	chr11p39	chr11	511535	0.0	0.0	0.0	2.0	0.0	220.0	194.0	1.9763739655446395	0.581723275927835	1.4570018203592858	0.29754510096284575
20702889	21214423	chr11p	chr11p40	chr11	511535	0.0	0.0	0.0	0.0	0.0	280.0	242.0	2.454031081428289	0.4017205766942149	1.5741316571406376	0.20473846789595687
21214424	21725958	chr11p	chr11p41	chr11	511535	0.0	0.0	0.0	0.0	0.0	280.0	341.0	6.042129637142751	0.9447956501466276	2.6923804928426547	0.4397870069876871
21725959	22237493	chr11p	chr11p42	chr11	511535	0.0	0.0	0.0	2.0	0.0	136.0	168.0	1.3737756690450487	0.7063275210119048	0.9593469133288173	0.11573480723284522
22237494	22749028	chr11p	chr11p43	chr11	511535	0.0	0.0	0.0	0.0	0.0	171.0	160.0	4.570996547952857	1.0177894556875	1.717147255566336	0.26379915303531737
22749029	23260563	chr11p	chr11p44	chr11	511535	0.0	0.0	0.0	0.0	0.0	162.0	304.0	1.5610548040419818	0.19983399884868422	0.7590469212273852	0.10236354835562723
23260564	23772098	chr11p	chr11p45	chr11	511535	0.0	0.0	0.0	4.0	0.0	185.0	427.0	1.9632270845923037	0.3982533804215457	0.9790495614566599	0.15737781878068574
23772099	24283633	chr11p	chr11p46	chr11	511535	0.0	0.0	0.0	0.0	0.0	166.0	296.0	4.0950769889733785	0.35130982364864866	1.168879586321592	0.15834119792727033
24283634	24795168	chr11p	chr11p47	chr11	511535	1.0	1.0	0.0	2.0	0.0	214.0	331.0	4.466280118972413	0.4813928712688822	1.2948277678438664	0.23102705322220535
24795169	25306703	chr11p	chr11p48	chr11	511535	0.0	0.0	0.0	2.0	0.0	190.0	229.0	3.4624470431571006	0.6488084489956332	1.810434693090733	0.24041905330532234
25306704	25818238	chr11p	chr11p49	chr11	511535	0.0	0.0	0.0	0.0	0.0	148.0	208.0	1.3571606884799507	0.27231130177884616	0.6041671582958522	0.11214577148489362
25818239	26329773	chr11p	chr11p50	chr11	511535	0.0	0.0	0.0	4.0	0.0	160.0	225.0	2.328759075999865	0.7168297152444444	0.9220115478298317	0.13438574508851203
26329774	26841308	chr11p	chr11p51	chr11	511535	0.0	0.0	0.0	2.0	0.0	205.0	200.0	2.4011777034639863	0.237202446	1.0972796072563806	0.1691346595146066
26841309	27352843	chr11p	chr11p52	chr11	511535	0.0	0.0	0.0	0.0	0.0	173.0	185.0	2.7239527514731576	0.20723914805405405	1.0794807045004085	0.11272486116131873
27352844	27864378	chr11p	chr11p53	chr11	511535	0.0	0.0	0.0	4.0	0.0	129.0	143.0	1.7798070283716143	0.28197350923076925	0.7165092499877702	0.10847164988680959
27864379	28375913	chr11p	chr11p54	chr11	511535	0.0	0.0	0.0	10.0	0.0	52.0	69.0	0.4286985385575655	0.033390027391304346	0.12533813666362564	0.018903257486624258
28375914	28887448	chr11p	chr11p55	chr11	511535	0.0	0.0	0.0	0.0	0.0	84.0	109.0	1.100641922022841	0.15236391614678899	0.4046313486136006	0.05060340250573252
28887449	29398983	chr11p	chr11p56	chr11	511535	0.0	0.0	0.0	0.0	0.0	83.0	102.0	0.46739565837324076	0.07217100352941176	0.24554826410693267	0.05411714494282998
29398984	29910518	chr11p	chr11p57	chr11	511535	0.0	0.0	0.0	2.0	0.0	126.0	275.0	1.371494553690689	0.13796681745454545	0.5103655565508058	0.06855525815492494
29910519	30422053	chr11p	chr11p58	chr11	511535	0.0	0.0	0.0	2.0	0.0	103.0	221.0	1.0708485018932392	0.09572064932126696	0.5429488742845558	0.04881502160226263
30422054	30933588	chr11p	chr11p59	chr11	511535	0.0	0.0	0.0	0.0	0.0	139.0	100.0	1.5071857230208792	0.3500003514	0.976451174527235	0.1163453860431763
30933589	31445123	chr11p	chr11p60	chr11	511535	0.0	0.0	0.0	22.0	2.0	50.0	51.0	0.28410589419908067	0.03702944921568627	0.18884904729225305	0.029229585437430008
31445124	31956658	chr11p	chr11p61	chr11	511535	0.0	0.0	0.0	2.0	0.0	75.0	79.0	1.1020572347999151	0.11433101518987342	0.3440578031566476	0.041258727775898243
31956659	32468193	chr11p	chr11p62	chr11	511535	0.0	0.0	0.0	6.0	0.0	216.0	200.0	3.3114719724544504	0.6410952641000001	2.153780912199927	0.28180933046844064
32468194	32979728	chr11p	chr11p63	chr11	511535	0.0	0.0	0.0	4.0	4.0	101.0	92.0	1.2897321489596587	0.30161398619565216	0.4597906656235401	0.0667575794464424
32979729	33491263	chr11p	chr11p64	chr11	511535	0.0	0.0	0.0	2.0	0.0	112.0	125.0	4.025702044197239	0.34068950944	1.4069839212189676	0.14522658774699151
33491264	34002798	chr11p	chr11p65	chr11	511535	0.0	0.0	0.0	4.0	0.0	215.0	148.0	3.7016306458606856	0.3730291222972973	1.9646273049600056	0.2156123702904205
34002799	34514333	chr11p	chr11p66	chr11	511535	0.0	0.0	0.0	0.0	0.0	228.0	198.0	3.655106105263202	0.8092904112626262	2.147569240441358	0.2958637730315925
34514334	35025868	chr11p	chr11p67	chr11	511535	0.0	0.0	0.0	0.0	0.0	181.0	182.0	3.587089478784376	0.48996492802197805	1.6009845818179382	0.21206912112821974
35025869	35537403	chr11p	chr11p68	chr11	511535	0.0	0.0	0.0	0.0	0.0	302.0	251.0	3.3192208449335237	0.48478147410358563	1.888272512148782	0.2542382082385563
35537404	36048938	chr11p	chr11p69	chr11	511535	0.0	0.0	0.0	10.0	0.0	201.0	146.0	2.8283115264661465	0.5461175164383562	1.6898830283055197	0.201784010693011
36048939	36560473	chr11p	chr11p70	chr11	511535	0.0	0.0	0.0	2.0	0.0	297.0	230.0	4.684844430960113	0.9207304252173913	2.683166023170823	0.33453306797154286
36560474	37072008	chr11p	chr11p71	chr11	511535	0.0	0.0	0.0	0.0	0.0	164.0	268.0	3.5898590173187648	0.4893802184328358	1.2239385693687135	0.17266798375796066
37072009	37583543	chr11p	chr11p72	chr11	511535	0.0	0.0	0.0	0.0	0.0	154.0	258.0	3.2657180081165187	0.27338892131782944	1.0572308668835182	0.14299193921606548
37583544	38095078	chr11p	chr11p73	chr11	511535	0.0	0.0	0.0	0.0	0.0	83.0	455.0	0.8740511836745875	0.062093797362637364	0.3607092025144476	0.04702005268857572
38095079	38606613	chr11p	chr11p74	chr11	511535	0.0	0.0	0.0	0.0	0.0	64.0	108.0	0.39857834984344015	0.033798369537037035	0.19933532926655176	0.023553742433570387
38606614	39118148	chr11p	chr11p75	chr11	511535	0.0	0.0	0.0	0.0	0.0	53.0	84.0	0.625985597924351	0.08258087226190476	0.2004718706526584	0.02147315555173872
39118149	39629683	chr11p	chr11p76	chr11	511535	0.0	0.0	0.0	0.0	0.0	75.0	121.0	1.001409491333913	0.08574568062809917	0.3532821482578538	0.04118970816269108
39629684	40141218	chr11p	chr11p77	chr11	511535	0.0	0.0	0.0	2.0	0.0	129.0	142.0	1.4831478225586767	0.15988867056338027	0.9023730078863715	0.0861656818044679
40141219	40652753	chr11p	chr11p78	chr11	511535	0.0	0.0	0.0	0.0	0.0	175.0	154.0	1.4393986302864836	0.16422962727272727	1.0083933765093087	0.11146998097917071
40652754	41164288	chr11p	chr11p79	chr11	511535	0.0	0.0	0.0	2.0	0.0	180.0	309.0	1.5973142566394218	0.3231295057605178	1.032789987758782	0.16701517890658518
41164289	41675823	chr11p	chr11p80	chr11	511535	0.0	0.0	0.0	0.0	0.0	132.0	301.0	1.2846155689392247	0.08563973853820599	0.49507161350314594	0.06469221487232359
41675824	42187358	chr11p	chr11p81	chr11	511535	0.0	0.0	0.0	0.0	0.0	102.0	320.0	0.6499763762341273	0.1050122855	0.34932927331252095	0.06395026110963317
42187359	42698893	chr11p	chr11p82	chr11	511535	0.0	0.0	0.0	0.0	0.0	134.0	291.0	2.088510275521329	0.17550933721649484	0.6240480851036694	0.09403688298648513
42698894	43210428	chr11p	chr11p83	chr11	511535	0.0	0.0	0.0	20.0	0.0	140.0	341.0	1.4232152617491352	0.14235597829912022	0.5501484233489331	0.0952906713135651
43210429	43721963	chr11p	chr11p84	chr11	511535	0.0	0.0	0.0	12.0	0.0	112.0	102.0	1.2568734137534054	0.12016757254901961	0.5083276127650764	0.06757864225004981
43721964	44233498	chr11p	chr11p85	chr11	511535	0.0	0.0	0.0	6.0	0.0	185.0	158.0	2.6746205203500706	0.5087944462025317	1.2630036857492843	0.1693568524626221
44233499	44745033	chr11p	chr11p86	chr11	511535	0.0	0.0	0.0	0.0	0.0	286.0	211.0	4.710857882517266	0.9671051753554503	3.0897141038704943	0.39399518695231395
44745034	45256568	chr11p	chr11p87	chr11	511535	0.0	0.0	0.0	0.0	0.0	254.0	188.0	3.4276023520485204	0.5751313047872341	2.6001938536531917	0.3328663671476319
45256569	45768103	chr11p	chr11p88	chr11	511535	0.0	0.0	0.0	2.0	0.0	170.0	106.0	1.2111710958828052	0.358311308490566	0.63965040978722	0.09926818534445613
